player_id,purchases,avg_hrs
182835747,13,1226
216047087,13,31
24858005,13,60
298715051,13,16
115784259,13,1
82961224,13,31
10608804,13,2
30239820,13,36
75134679,13,68
169929928,13,3
203153814,13,136
96836693,13,3
45353031,13,27
102454403,13,76
82071844,13,40
15701750,13,8
180236782,13,169
58481977,13,436
137451490,13,38
32577778,13,34
125472731,13,5
16231773,13,226
285869008,13,9
129364343,13,8
174507916,13,59
125424716,13,24
202174504,12,0
12673872,12,0
97843739,12,25
153017703,12,101
150909485,12,17
3747293,12,8
871990,12,45
103911620,12,56
20930269,12,0
173649791,12,5
212134578,12,77
197579025,12,485
247853623,12,92
82436907,12,111
171015775,12,13
94510414,12,126
7418489,12,66
176261926,12,83
211270134,12,60
165851788,12,9
983600,12,55
68685708,12,58
204014532,12,192
302394761,12,2
100818860,12,6
183294889,12,91
170198088,12,16
160767652,12,59
164296368,12,16
12529679,12,9
123671395,12,646
113667989,12,465
137222368,12,472
8013465,12,4
91627755,12,9
3663009,12,1
66438889,12,3
146145063,12,67
194207397,12,120
35177894,12,24
130051338,12,229
58411748,12,103
108639015,12,46
65152385,12,383
137531238,12,0
59234901,12,83
101529420,12,25
48492052,12,4
109780632,12,5
169937489,12,1
108454875,12,43
63895034,12,168
44153929,12,210
118723066,12,4
104721942,12,399
174459790,12,10
46607365,12,169
137846274,12,7
231255153,12,11
8567888,12,1
168771588,12,35
5217749,12,11
203086587,12,93
203101149,12,2
153991478,12,11
54291917,12,19
2184507,12,2
5600822,12,7
72613527,12,179
171611544,12,13
79316774,12,3
277967574,12,70
61834736,12,14
248254297,12,49
163308692,12,1456
45507376,12,0
78799565,12,648
204459221,12,80
200491490,12,728
10216256,12,3
161248480,12,48
236434806,12,8
95137775,12,12
160922242,12,14
178168238,12,6
131032344,12,20
39524248,12,7
64392327,12,530
187692242,12,17
199603191,12,39
254814380,12,5
130303679,12,0
3244702,12,23
15702351,12,5
46534663,12,5
261336456,12,700
181212,12,1
124878949,12,52
205329032,12,727
68540434,12,92
67001780,12,178
297650024,12,9
13646256,12,5
124070622,12,37
157899431,12,27
3498717,12,0
5689496,12,10
114325392,12,1
86466985,12,276
131023125,12,40
1834453,12,99
171691017,12,27
4877411,12,56
145320311,12,112
189866742,12,1213
188250158,12,7
264816680,12,75
79474322,12,197
1713646,12,1
11151885,12,2
92107940,11,33
164543231,11,19
272820556,11,1
95898619,11,96
71082079,11,22
62654923,11,55
4064412,11,349
104055167,11,178
159365538,11,39
160640171,11,4
239299518,11,2
83420834,11,15
75277726,11,25
118664413,11,1
67628444,11,4
298222970,11,68
201816765,11,21
114972372,11,27
174896111,11,300
262474788,11,11
72207742,11,167
107131506,11,7
127325079,11,136
203222843,11,80
135066372,11,47
7273540,11,271
109669093,11,52
287848624,11,4
189795214,11,257
138115430,11,378
56002861,11,49
181593489,11,45
37466720,11,21
256613211,11,4
142408262,11,217
46585543,11,2
164805863,11,2
216023925,11,7
234929278,11,221
175026514,11,87
7249363,11,9
276225812,11,32
86476768,11,12
287465432,11,45
156941467,11,62
125589748,11,4
45145682,11,17
220602833,11,19
149424772,11,66
203440072,11,4
246241028,11,149
152850905,11,572
14507290,11,95
6439568,11,61
25539892,11,279
205058166,11,7
188681523,11,128
37294596,11,78
93478035,11,236
77565315,11,17
56789999,11,51
133378280,11,111
132593770,11,8
110650041,11,1
175918089,11,22
21406272,11,99
199931153,11,3
99711581,11,6
120514307,11,23
107124497,11,3
59773143,11,66
233726801,11,3
130764464,11,455
10181060,11,6
80145435,11,106
143157943,11,76
42849279,11,752
148346652,11,28
39403038,11,13
129081996,11,27
202618978,11,24
189086011,11,10
97667936,11,5
39334748,11,52
243808569,11,9
14551726,11,4
117657402,11,33
144412676,11,59
161062314,11,224
88352678,11,2
161139120,11,44
290542222,11,7
176103650,11,7
65173746,11,1
9740704,11,9
52203520,11,18
207424334,11,3
109592594,11,192
53509003,11,14
23337959,11,0
80384872,11,311
133964193,11,172
96696864,11,123
20362352,11,3
196156695,11,426
190675881,11,11
25253730,11,23
126622399,11,170
101656933,11,60
285386664,11,6
286926470,11,12
43936108,11,7
91883012,11,56
168094655,11,39
243020996,11,86
118189718,11,55
33778112,11,1
219414811,11,121
293042025,11,29
176354321,11,4
175150816,10,16
172854515,10,22
31668589,10,45
204480696,10,48
88921433,10,98
27872805,10,7
47728342,10,37
179390131,10,17
54353026,10,2
294560519,10,1
95059220,10,61
260788360,10,30
66403743,10,1685
167277296,10,11
200362041,10,3
170904528,10,3
211197762,10,181
96963765,10,1145
15576531,10,77
283922576,10,1
89226643,10,58
100630947,10,1809
259611075,10,2
35140004,10,177
118086742,10,4
241903800,10,57
26861985,10,7
26789885,10,29
210046841,10,3
76027799,10,32
99110207,10,13
133228469,10,6
242694628,10,5
204742217,10,1
4603800,10,2
70591968,10,163
35227774,10,0
166048025,10,2
57424113,10,91
216217925,10,28
155071993,10,5
64027842,10,57
110470534,10,151
189123038,10,25
183983684,10,12
714122,10,1
18263482,10,6
121891688,10,41
119530092,10,4
53621752,10,293
71875007,10,245
154817899,10,118
155963474,10,222
177466116,10,2
18888504,10,37
93259090,10,15
284019534,10,366
56911639,10,216
83521481,10,4
22283916,10,780
9365873,10,0
208900216,10,144
50095094,10,19
26122540,10,26
9544834,10,34
32592631,10,29
48058475,10,77
48239695,10,74
143459727,10,70
166705920,10,697
218354629,10,18
106057222,10,75
89286594,10,19
138570935,10,7
206210282,10,276
274410276,10,240
80164199,10,114
72958745,10,171
34102593,10,347
118792304,10,171
9134079,10,43
241524841,10,27
198314976,10,0
189818681,10,3
20683035,10,3
158944454,10,14
237704094,10,21
218734858,10,25
120106834,10,31
113260911,10,148
121900241,10,720
282755920,10,15
217099682,10,2
33904278,10,135
33071192,10,2
153633636,10,77
90672622,10,314
225734651,10,7
192538478,10,6
185390486,10,190
232864591,10,0
68337019,10,45
51300149,10,8
183803328,10,1
22689481,10,20
188189790,10,1
35264447,10,31
215877085,10,6
36611463,10,13
159524722,10,10
66464409,10,8
7585698,10,1
57271785,10,302
63965791,10,100
101731521,10,4
244163929,10,122
216598286,10,375
19616379,10,34
113312586,10,124
264625792,10,13
120838793,10,15
381543,10,3
298493475,10,11
36271979,10,14
110899658,10,180
258530685,10,4
125718913,10,4
125141344,10,334
51699341,10,9
29852387,10,119
133680143,10,10
54999247,10,68
237173035,10,7
97474440,10,18
47271668,10,259
106578843,10,306
107984181,10,27
22470137,10,31
47887890,10,376
214658749,10,25
207009485,10,80
174907851,10,17
238516802,10,1
80604456,10,14
98265922,10,9
56413349,10,5
172842461,10,20
209623250,10,2
186069406,10,303
92940732,10,426
92965596,10,2
237704278,10,6
22865756,10,106
622362,10,18
237022317,10,10
94229851,10,29
147879598,10,28
150326378,9,11
120113754,9,97
247065555,9,4
115567288,9,109
7736384,9,336
71498571,9,178
275875486,9,12
116482142,9,24
29081256,9,2
19094181,9,1
187999074,9,3
173799068,9,29
241210827,9,43
144153802,9,801
42298912,9,19
80471276,9,45
134765677,9,7
15878832,9,2
190650796,9,8
287824954,9,5
175941533,9,133
160965612,9,4
244335912,9,80
83148759,9,62
158429732,9,15
70180527,9,248
202843172,9,6
75970863,9,4
85935348,9,10
122492047,9,141
210986854,9,80
207208914,9,28
172135798,9,16
126701146,9,3
271938268,9,8
170853969,9,7
248690176,9,162
235996643,9,1
205758042,9,0
70686116,9,610
41606445,9,373
139695479,9,172
216688763,9,24
178574781,9,141
34040508,9,110
161240367,9,169
129211317,9,38
272981192,9,65
183074217,9,33
259798464,9,103
861238,9,1
95132622,9,2
215844562,9,179
113186568,9,76
107123140,9,7
156965566,9,102
70779914,9,46
198804975,9,3
120164786,9,71
163114751,9,40
121133260,9,16
241725931,9,4
118585913,9,4
201978799,9,24
122332010,9,9
27139623,9,22
253044003,9,4
30572170,9,189
267235316,9,17
190074593,9,45
295981434,9,7
239511574,9,9
138279635,9,21
210018093,9,13
45532207,9,123
41846650,9,35
40051659,9,34
230031062,9,72
122956129,9,230
126796140,9,5
235758386,9,1
83955783,9,207
202894728,9,1
183048608,9,17
79658056,9,8
158877899,9,196
194641575,9,8
181666776,9,61
35047392,9,44
255007865,9,9
234488787,9,4
157811997,9,56
20626832,9,34
182771524,9,35
296283194,9,2
176225382,9,44
123165817,9,32
262195804,9,16
144679568,9,2
192334796,9,171
210727350,9,157
181819729,9,2
180206904,9,48
245708711,9,32
64019582,9,18
220048685,9,1
127117386,9,10
239919157,9,3
55739825,9,22
95380196,9,26
168726386,9,45
217554887,9,228
262317184,9,3
181158622,9,115
237159970,9,16
94428876,9,9
126345126,9,27
109278470,9,25
212751581,9,144
162543176,9,9
215540943,9,12
179481154,9,60
146809006,9,129
176033341,9,217
14165501,9,5
227777777,9,21
1364546,9,277
208491021,9,149
108183518,9,251
249626280,9,15
272181160,9,4
205343727,9,22
267053376,9,35
69946630,9,189
105736077,9,7
119368216,9,93
146427029,9,121
35330593,9,7
191477470,9,99
204624428,9,106
166149095,9,15
81556495,9,13
231456970,9,1
225434610,9,3
6820462,9,3
1423371,9,241
150282867,9,32
127461743,9,44
280275540,9,1
38323067,9,19
209219032,9,1
64060101,9,604
141773234,9,329
115008799,9,268
149331941,9,27
149820947,9,274
201600354,9,0
225848614,9,84
55776971,9,24
143124637,9,6
187484302,9,5
215380327,9,5
171726897,9,2
200036280,9,5
282052972,9,100
13227098,9,1
96167505,9,157
287122626,9,3
180648547,9,10
52435421,9,19
27901693,9,6
255096684,9,9
120696775,9,16
143770130,9,7
156271246,9,8
237810083,9,1
199568480,9,1
254928785,9,13
12985315,9,27
272852624,9,45
64368515,9,8
170474212,9,68
48984341,9,95
144762614,9,436
150182632,9,30
174386411,9,6
55300764,9,45
147602451,9,102
127074858,9,1266
283872900,9,142
18897058,9,0
197413514,9,49
304081461,9,2
30614573,9,10
186194652,9,261
50600002,9,21
173453295,9,21
216505571,9,8
62923086,8,91
180596443,8,4
162649407,8,86
42681063,8,137
85643975,8,64
303525289,8,4
230633575,8,86
183382406,8,95
91800733,8,14
87162199,8,3
118894547,8,597
194680258,8,31
208127048,8,3
4485779,8,1697
218680215,8,109
76171050,8,561
251706843,8,26
5232588,8,2
17299575,8,16
4325465,8,1
236596014,8,4
98928829,8,15
86332470,8,45
39758678,8,10
159946174,8,62
228908339,8,79
154123088,8,26
75011941,8,8
257491997,8,2
204541576,8,23
286637360,8,3
4986667,8,72
216674215,8,4
226597231,8,2
169964396,8,124
234555589,8,10
145670348,8,126
162319690,8,1218
215786295,8,24
45094639,8,3
28443095,8,5
183235801,8,5
233424343,8,53
71574303,8,13
227490126,8,134
75273484,8,71
171580979,8,6
120420435,8,117
60343142,8,65
113039667,8,27
225933183,8,130
149505485,8,60
171252939,8,10
635733,8,1
146016192,8,2
231469827,8,34
150472108,8,44
10144504,8,2
3674653,8,772
62352668,8,51
253469905,8,1
139673932,8,498
237578633,8,18
577614,8,36
178789623,8,487
92600849,8,77
26897314,8,25
213022303,8,2
1699101,8,1
147120267,8,1
106592046,8,185
204493190,8,1
29148231,8,58
145908178,8,213
121207655,8,22
98624880,8,2
3897969,8,0
244495573,8,24
44426653,8,36
18604016,8,89
114578751,8,18
263771716,8,0
11713535,8,23
221316926,8,1
191203821,8,0
285600472,8,1
115571373,8,15
187462398,8,5
97622055,8,75
27023260,8,4
23306116,8,0
13802025,8,7
140911953,8,7
200680033,8,5
59099129,8,66
64455019,8,19
163896673,8,34
14258248,8,10
33910513,8,38
3347312,8,1
21590667,8,0
189177145,8,28
212502033,8,54
160162882,8,481
183241744,8,4
68963476,8,37
300669819,8,8
42492910,8,623
70327507,8,38
27579751,8,37
155342268,8,83
29730534,8,869
50275189,8,36
4156158,8,10
87273930,8,10
223330523,8,46
159688146,8,2
9065641,8,0
75182781,8,55
75689918,8,5
205731112,8,195
128608678,8,130
3249166,8,23
206088606,8,11
47524459,8,90
158655503,8,10
83928705,8,9
14477878,8,1
246627895,8,11
245255545,8,51
165608075,8,2
166545912,8,1
211059621,8,303
19062398,8,455
242886720,8,3
196816850,8,0
163968268,8,20
131473057,8,64
976129,8,1
194872360,8,155
140086587,8,198
176449171,8,504
66211595,8,46
110304379,8,10
118031880,8,69
201974556,8,10
7757631,8,94
181966419,8,51
209087920,8,12
17352311,8,1
240332107,8,1
210112807,8,196
1268792,8,1
96902425,8,25
2613043,8,0
33995654,8,359
53258793,8,305
8865447,8,2
213241329,8,202
40289887,8,10
44762681,8,0
44421638,8,0
8100868,8,10
191937970,8,1
154485753,8,79
9759887,8,0
43114966,8,18
178233300,8,143
170947678,8,32
151331732,8,14
146611097,8,119
185130561,8,6
136668535,8,32
177313747,8,135
296979815,8,87
187801454,8,1
213427457,8,41
159424645,8,25
3054990,8,60
259477553,8,4
237044358,8,8
32965833,8,0
4677023,8,3
257724052,8,79
5759284,8,10
29764828,8,429
66229356,8,4
196403090,8,43
46252394,8,220
69180564,8,13
67244867,8,57
254739929,8,0
214299751,8,495
75738431,8,44
18697313,8,1
3450426,8,1
5307960,8,4
253121356,8,13
198398830,8,8
186344581,8,22
51941260,8,22
4812175,8,2
185494712,8,257
298884520,8,0
161663718,8,136
213523850,8,3
251634185,8,1
7923954,8,0
291482664,8,10
256645945,8,4
144736,8,0
12563913,8,0
1024319,8,12
174276289,8,3
46957399,8,539
214619754,8,2
3238976,8,6
44240866,8,164
165065938,8,5
17878330,8,0
4897767,8,2
55120589,8,3
207262142,8,6
1135775,8,1
129114153,8,12
300708628,8,13
169653526,8,7
17432212,8,1
66725148,8,13
183771438,8,84
164695293,8,15
137588230,8,1
191731084,8,75
191988742,8,4
293527273,8,0
241776037,8,9
158561350,8,14
285882402,8,11
188056897,8,28
37766583,8,130
291070006,8,1
96001430,8,207
92482012,7,27
228912039,7,104
119236075,7,5
240810622,7,12
113557935,7,55
242876828,7,6
52723676,7,34
283896040,7,11
55763300,7,207
197245597,7,0
206485753,7,62
25863903,7,24
196558392,7,66
42935819,7,1168
94234855,7,60
224033250,7,107
100070732,7,71
210019205,7,6
165691348,7,9
86866292,7,325
43700700,7,7
82512087,7,29
55502052,7,20
172145195,7,31
26636189,7,8
172976494,7,8
256525720,7,5
91871147,7,16
16720641,7,74
279122638,7,3
200086626,7,332
206214102,7,16
209985078,7,425
105788297,7,137
83188092,7,35
182604873,7,37
73513367,7,94
172105480,7,1071
141118871,7,246
210152510,7,21
54124359,7,0
259301403,7,27
159852613,7,32
190420357,7,1
74126541,7,14
209340839,7,28
186126772,7,3
160461131,7,2
46405162,7,191
303467308,7,2
114912926,7,382
12423315,7,6
100359523,7,49
75064242,7,17
53244117,7,1642
106099216,7,957
171160183,7,3
58893462,7,18
193087158,7,38
212660921,7,157
47773209,7,3
297650159,7,1
181894864,7,199
127594108,7,8
191101874,7,4
205641661,7,10
192742937,7,274
192234242,7,4
199051694,7,13
139343012,7,1
168349102,7,388
65895047,7,30
52545855,7,124
77387906,7,1
158324196,7,381
109598076,7,14
57451291,7,133
203650036,7,46
66508737,7,4
240145967,7,1
137022689,7,6
155624237,7,11
240749915,7,72
216500614,7,348
51293702,7,125
268589228,7,2
107028289,7,60
185743629,7,16
292332406,7,5
47288156,7,156
128236624,7,546
70489471,7,17
33279432,7,1
189191657,7,31
108560573,7,14
260118401,7,3
193987636,7,2
242549338,7,27
178717672,7,9
189822258,7,3
198249024,7,294
171512034,7,55
187283749,7,1
42099265,7,276
293269191,7,25
12070928,7,34
242469861,7,0
142475478,7,5
146999982,7,8
15680561,7,4
285282740,7,15
38055594,7,3
202598205,7,86
174415183,7,9
221695617,7,211
55143039,7,15
14098833,7,10
95044091,7,13
160469883,7,6
120116659,7,424
28031199,7,106
33261284,7,1899
111795034,7,198
297340487,7,1
142971534,7,13
212302055,7,32
232047954,7,173
25445382,7,1
136998614,7,7
170377069,7,25
173382820,7,170
213737989,7,3
77124916,7,171
234749963,7,398
181693930,7,4
185412742,7,1
82112070,7,17
231060378,7,82
52093628,7,11
293303005,7,3
188167163,7,59
60557056,7,45
31839832,7,79
176590636,7,12
111529766,7,63
144578181,7,6
115958331,7,15
189424582,7,272
141950398,7,660
302363079,7,17
229556803,7,6
161211955,7,36
283482222,7,2
47164966,7,97
191792074,7,15
100053304,7,6
115655987,7,233
275086284,7,2
160042745,7,174
173249224,7,23
87424218,7,38
163001223,7,292
103649913,7,4
48118779,7,6
166081897,7,129
297059619,7,41
148631188,7,90
121168851,7,69
167785065,7,101
49413665,7,85
238048910,7,41
255622304,7,2
149795092,7,1
109207860,7,146
108575170,7,7
57033787,7,44
218121619,7,1
30500254,7,8
270777688,7,91
59837634,7,87
129102620,7,99
227231487,7,27
162809784,7,87
94908699,7,75
75366244,7,114
134274586,7,31
189129966,7,7
21796349,7,7
133719158,7,895
306971738,7,1
212149210,7,1
216364582,7,64
244789964,7,2
183999086,7,6
260538236,7,29
157530604,7,22
293376584,7,175
62811725,7,16
190708114,7,24
107124480,7,7
49319563,7,6
197657608,7,152
186247831,7,27
67176371,7,207
201122970,7,3
282320568,7,5
145606876,7,819
58830050,7,58
180501401,7,24
37343172,7,165
62478196,7,30
30583864,7,214
16574348,7,4
273021336,7,28
93108463,7,4
206982761,7,54
178465090,7,10
298178235,7,16
87740541,7,11
195968966,7,60
151943497,7,1
302472242,7,10
169902951,7,2
233904235,7,17
186932671,7,2
181850506,7,248
80650761,7,2
175831055,7,3
141023389,7,787
63702300,7,690
118920238,7,103
112962796,7,44
219551734,7,72
10856494,7,525
75864605,7,116
126887624,7,105
15564408,7,6
306547522,7,2
88248085,7,2
142790708,7,403
70844556,7,293
11718802,7,87
192861545,7,8
137651115,7,64
28731346,7,5
23181958,7,2
31385451,7,127
258895899,6,2
30739537,6,29
58298928,6,30
152945749,6,825
93212858,6,9
219822826,6,121
49627054,6,5
66748534,6,6
81678279,6,10
26037697,6,8
266736356,6,4
35394734,6,43
109173829,6,9
83599495,6,13
183306243,6,2
24889631,6,1
43607599,6,182
91303257,6,363
10854426,6,1
91687359,6,289
109373866,6,32
196707355,6,0
79049613,6,9
194111617,6,82
22003611,6,134
153156310,6,873
87601937,6,6
230404323,6,58
192196598,6,0
31007645,6,231
191760370,6,1
35220143,6,2
51512715,6,37
84908294,6,30
52072237,6,19
245704809,6,1
118066938,6,30
33457161,6,38
131962554,6,4
156946266,6,581
114637687,6,58
26822907,6,7
110248234,6,65
292070264,6,48
162370266,6,4
138044624,6,31
72629386,6,55
40652120,6,18
85426082,6,1
55457113,6,303
145202608,6,1207
19594216,6,0
140050187,6,5
104109817,6,158
33260507,6,1
91085389,6,4
285972122,6,3
203643703,6,5
27925556,6,2
234286554,6,0
157314597,6,675
33614428,6,9
53784377,6,223
25411448,6,10
65729155,6,13
181291605,6,48
235788745,6,2
15474494,6,0
245845321,6,1
158891314,6,14
29962674,6,0
145275657,6,105
37026839,6,16
162068651,6,17
112939816,6,9
122216032,6,1
245220208,6,183
277095274,6,1
277635586,6,49
169684620,6,599
123461705,6,163
142388676,6,2
105274697,6,415
155183068,6,3
194544287,6,12
284729488,6,17
46397411,6,9
49191483,6,111
27689253,6,19
36915181,6,489
130351904,6,8
82778779,6,21
27685049,6,1
27099151,6,0
209559315,6,14
203241031,6,64
290700906,6,6
171965445,6,3
66530362,6,39
144813543,6,539
199642080,6,13
105159839,6,1829
212648189,6,359
224396593,6,7
52293096,6,206
130534025,6,6
170570863,6,3
35192299,6,129
202491399,6,682
52781598,6,38
259891015,6,62
65638515,6,915
265545744,6,2
26637363,6,1
181584582,6,9
30454984,6,0
157569705,6,141
81151589,6,53
122538805,6,126
37123018,6,1
42695514,6,160
219930123,6,616
276958784,6,10
61428062,6,10
197571337,6,20
71809133,6,10
23643789,6,60
188394070,6,4
33029093,6,82
61806811,6,25
197518122,6,23
254497372,6,0
129371925,6,98
192341303,6,332
184385867,6,1
31944667,6,9
28113724,6,21
146762928,6,50
28229872,6,31
199236587,6,71
280363186,6,1
87753149,6,13
100916842,6,44
206510641,6,10
208464394,6,2
234348805,6,25
156748261,6,8
101719689,6,49
36775354,6,5
250375228,6,5
32415191,6,0
204679729,6,136
186323628,6,1
21580713,6,0
36349097,6,26
49629862,6,37
38436635,6,42
39911920,6,1145
37727952,6,22
112547463,6,54
194196780,6,1019
118274084,6,6
33096779,6,1
252074145,6,3
51558260,6,4
29111100,6,1
167417654,6,21
27168078,6,6
82029808,6,5
188421568,6,648
110194091,6,139
36856786,6,2
97659219,6,122
154374262,6,1010
194191204,6,4
22088241,6,334
147910240,6,9
109967112,6,12
45314861,6,7
70487610,6,2109
36122886,6,5
100444456,6,11
143198617,6,15
294939683,6,35
65200468,6,52
201173206,6,82
35489574,6,2
158576100,6,253
53986832,6,2
236394893,6,165
154956362,6,0
211363179,6,7
234459658,6,3
211920439,6,29
40529387,6,0
46021731,6,0
39204929,6,0
124663731,6,9
79746085,6,252
45118807,6,143
180801118,6,25
45811573,6,10
87548320,6,2
156787969,6,0
35388317,6,5
170911456,6,109
187520593,6,6
31559824,6,0
217289550,6,2
143153541,6,0
37706629,6,27
16710264,6,11
48334326,6,11
110412872,6,5
113729479,6,5
34384042,6,6
194820693,6,3
194305157,6,17
120421832,6,387
114000267,6,0
24334631,6,1
63020970,6,0
57500988,6,37
103890656,6,706
103411746,6,3
211159862,6,244
25966326,6,0
163415496,6,16
31241223,6,1
236042442,6,2
160791508,6,16
33098857,6,7
86016715,6,19
130882834,6,2601
30695285,6,18
250006052,6,253
38763767,6,1
93085014,6,25
46759859,6,203
87445402,6,27
226033921,6,24
195459356,6,1
58237510,6,370
24932641,6,6
56256991,6,182
108877388,6,17
129520075,6,16
109458201,6,129
124712421,6,10
23883383,6,62
293691139,6,1
37708732,6,85
76319436,6,4
58977564,6,124
41883229,6,28
200175559,6,0
80022321,6,17
58029555,6,37
77136810,6,31
30527047,6,219
58439284,6,22
30036927,6,1332
187588985,6,13
21138994,6,6
97017439,6,104
18869916,6,2
215508170,6,250
189451813,6,452
110489310,6,41
273817824,6,22
31887973,6,0
81054122,6,1078
217709850,6,1
98463542,6,85
18319108,6,0
60424237,6,5
56957512,6,179
257422299,6,1
241645675,6,2
30115594,6,118
24972502,6,8
34658438,6,2
161309693,6,2
21075893,6,0
278209338,6,0
26101823,6,0
201737586,6,3
170329549,6,1
296254406,6,31
53181165,6,1
211315837,6,19
296439514,6,27
161140815,6,16
287812798,6,34
32939936,6,0
43186470,6,7
243141191,6,41
28424408,6,0
30548861,6,0
21015565,6,0
117312360,6,53
209665002,6,39
54992167,6,37
30452777,6,0
226928441,6,1
52217458,6,63
108512521,6,15
21557528,6,11
147079200,6,2
75092930,6,531
83234559,6,113
160673726,6,121
188386352,6,6
20630908,6,3
75639638,6,76
104408704,6,80
66939289,6,51
224998865,6,79
208061820,6,5
23714890,6,2
40797591,6,1
91736333,6,13
40576653,6,347
54477968,6,9
85518568,6,8
22875444,6,2
62858973,6,15
161007736,6,117
26461910,6,329
248899637,6,2
60736966,6,994
87938922,6,1
258602617,6,91
222284298,6,13
187877855,6,5
161811523,6,126
14153959,6,7
83123832,6,154
234262106,6,14
66357156,6,10
277984366,6,5
197328486,6,29
158620881,6,20
181070203,6,7
153144971,6,206
226260133,6,1
33993318,6,10
152542298,6,13
144024725,6,206
33506449,6,12
293312087,6,24
123627691,6,4
293600797,6,2
208821410,6,16
36017955,6,44
242039522,6,20
249176501,6,3
27873947,6,6
221744925,6,2
224418566,6,90
69812769,6,4
53691822,6,6
172006888,6,9
106966738,6,439
38068919,6,365
24610082,6,5
184858116,6,2
35290890,6,0
86502662,6,6
258806371,6,26
159726428,6,19
31162433,6,44
222578478,6,122
60958088,6,70
107841348,6,3
186310598,6,1
238392070,6,19
268599796,6,26
217303525,6,20
125950209,6,0
252345719,6,8
156619742,6,5
74897172,6,107
285883244,6,41
34124250,6,0
25452454,6,0
225392937,6,2
157338877,6,17
245342503,6,0
201187797,6,95
146517796,6,59
92929791,6,30
90037349,6,5
139457410,6,1005
76787637,6,236
173909336,5,380
27543430,5,14
49769103,5,53
257377008,5,8
57234698,5,1
248613483,5,76
107948398,5,105
180789959,5,8
30280104,5,2
293463755,5,4
211925330,5,283
202949952,5,16
286701848,5,9
161383225,5,8
141161011,5,2
77905942,5,50
215748805,5,16
248518501,5,67
95440541,5,96
155613860,5,2
232207754,5,193
198893163,5,17
291447290,5,9
36154073,5,7
86150792,5,1
299060755,5,50
55623839,5,87
91881892,5,124
121360145,5,604
206398775,5,28
238773402,5,10
104032602,5,18
65421540,5,69
241230534,5,2
70970228,5,52
69587339,5,23
52942891,5,31
161405419,5,4
71704418,5,305
115959445,5,6
174585005,5,6
234758647,5,1
309404240,5,4
82212295,5,241
207647609,5,2
59383825,5,169
182422786,5,46
43189361,5,26
55112407,5,374
63391345,5,1
182491331,5,13
195322037,5,1
139149185,5,38
237156166,5,64
238013546,5,16
33300480,5,2
194893507,5,220
72930582,5,18
203387556,5,36
30432648,5,190
26633617,5,78
93669877,5,4
122188548,5,5
183486202,5,0
97303314,5,221
234190577,5,165
288916596,5,155
14717252,5,3
260265776,5,10
201889336,5,16
83168693,5,30
43248011,5,13
55319994,5,47
91828380,5,14
241424434,5,24
293758845,5,1
99766416,5,8
153097805,5,18
179772319,5,14
133234931,5,64
104635003,5,529
223181037,5,1
37396841,5,15
283326616,5,1
246908963,5,4
200857908,5,0
147395962,5,69
201283792,5,83
225512626,5,1
108569990,5,2
151234988,5,332
148773331,5,38
153823616,5,36
240948167,5,155
173931686,5,21
49724738,5,8
293478944,5,8
106346875,5,22
283558096,5,3
238808025,5,1
63808332,5,119
200524998,5,30
106042595,5,24
228045441,5,2
100057229,5,11
250054424,5,9
209626174,5,33
184524833,5,471
128934005,5,5
136891549,5,21
209006754,5,4
219706418,5,3
22075531,5,266
113557230,5,1
205730271,5,4
201280043,5,8
19510434,5,6
104321718,5,434
153166211,5,1
168571967,5,4
178414233,5,1
58529751,5,141
298890193,5,7
253814117,5,12
281824528,5,54
48365975,5,5
192703190,5,0
86168617,5,19
258785172,5,2
93724705,5,38
210177498,5,67
166539261,5,45
245874516,5,20
197237005,5,264
57226729,5,110
65244880,5,31
159850817,5,25
27424183,5,2
225982565,5,0
112865325,5,17
126290232,5,1
173344308,5,64
114024939,5,303
290332490,5,1
134017049,5,3
161117453,5,70
165580763,5,213
215763021,5,13
38950395,5,3
68493240,5,1
56899274,5,44
83336644,5,39
250284905,5,26
182038346,5,79
240482294,5,2
68200610,5,201
212806127,5,5
143629070,5,59
90571509,5,34
155032068,5,5
206536991,5,150
164961511,5,154
247195205,5,32
55352649,5,129
117663927,5,37
241004229,5,11
193840893,5,1
144854157,5,23
28939171,5,10
241091767,5,2
299991818,5,1
41847338,5,1
291819440,5,43
259050705,5,3
88271258,5,241
112504953,5,2
241770928,5,65
110397537,5,29
199908506,5,2
196498799,5,9
291967240,5,1
56091522,5,2
202764759,5,4
33807030,5,1
71952079,5,31
208616727,5,9
241217182,5,0
186903958,5,3
279406744,5,37
110160904,5,79
159248043,5,3
29569611,5,8
83992730,5,45
31889811,5,1
134832575,5,125
230507451,5,294
36714440,5,16
10478285,5,67
149741997,5,51
159922493,5,7
247443969,5,8
243801291,5,1
84514126,5,10
200574126,5,2
56840402,5,63
208838704,5,3
76211030,5,3
283382726,5,0
92904111,5,5
186287462,5,8
80265154,5,100
111202525,5,68
107623882,5,116
194619752,5,419
255728964,5,183
288259150,5,80
219466457,5,132
156440750,5,7
35849335,5,6
73305545,5,21
171315014,5,73
184215735,5,15
107632182,5,61
73231305,5,12
244485884,5,9
302606492,5,54
236727418,5,17
238311629,5,2
197724494,5,12
247032504,5,13
295941603,5,6
263993336,5,5
110478090,5,76
242732085,5,4
82438562,5,5
89479298,5,7
159535257,5,21
247887213,5,30
253205489,5,12
157692363,5,311
181304845,5,40
